Product Name,Shopify URL,Search in Admin,Status,Suggested Tags
"“Cola” 2000s","https://azyrspecs.com/products/cola-2000s","https://azyrspecs.com/admin/search?q=%E2%80%9CCola%E2%80%9D%202000s","NEEDS TAGGING","lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Optimizer” 1990s","https://azyrspecs.com/products/optimizer-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9COptimizer%E2%80%9D%201990s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:square | face_shape:heart | face_shape:oval"
""Slime Green" 1990s","https://azyrspecs.com/products/slime-green-1990s","https://azyrspecs.com/admin/search?q=%22Slime%20Green%22%201990s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Glam Kitten" 1950s","https://azyrspecs.com/products/glam-kitten-1950s","https://azyrspecs.com/admin/search?q=%22Glam%20Kitten%22%201950s","NEEDS TAGGING","style:cat_eye | face_shape:oval | face_shape:heart | face_shape:square"
""Glam Vision" 1970s","https://azyrspecs.com/products/glam-vision-1970s","https://azyrspecs.com/admin/search?q=%22Glam%20Vision%22%201970s","NEEDS TAGGING","material:acetate | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Skater Nostalgia" 1990s","https://azyrspecs.com/products/skater-nostalgia-1990s","https://azyrspecs.com/admin/search?q=%22Skater%20Nostalgia%22%201990s","NEEDS TAGGING","vibe:retro | vibe:edgy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Mellow Yellow" 1980s","https://azyrspecs.com/products/mellow-yellow-1980s","https://azyrspecs.com/admin/search?q=%22Mellow%20Yellow%22%201980s","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | vibe:edgy | vibe:classic | vibe:athletic | face_shape:oval | face_shape:heart | face_shape:square"
"“Zebra Wrap” y2k","https://azyrspecs.com/products/zebra-wrap-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CZebra%20Wrap%E2%80%9D%20y2k","NEEDS TAGGING","material:wire | vibe:retro | vibe:edgy | face_shape:square | face_shape:heart | face_shape:oval"
""Catty" 1950s","https://azyrspecs.com/products/catty-1950s-1","https://azyrspecs.com/admin/search?q=%22Catty%22%201950s","NEEDS TAGGING","style:cat_eye | material:acetate | vibe:retro | vibe:modern | vibe:edgy | vibe:trendy | vibe:classic | vibe:athletic | face_shape:oval | face_shape:heart | face_shape:square"
""Stüssy Era" y2k","https://azyrspecs.com/products/stussy-era-y2k","https://azyrspecs.com/admin/search?q=%22St%C3%BCssy%20Era%22%20y2k","NEEDS TAGGING","style:aviator | vibe:retro | vibe:modern | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Half-rim Neo" 1980s","https://azyrspecs.com/products/half-rim-neo-1980s","https://azyrspecs.com/admin/search?q=%22Half-rim%20Neo%22%201980s","NEEDS TAGGING","material:acetate | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Orange Blossom” 1980s","https://azyrspecs.com/products/untitled-mar29_11-24","https://azyrspecs.com/admin/search?q=%E2%80%9COrange%20Blossom%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Chains” 1980s","https://azyrspecs.com/products/chains-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CChains%E2%80%9D%201980s","NEEDS TAGGING","style:rectangle | material:wire | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Marbles" 1980s","https://azyrspecs.com/products/marbles-1980s","https://azyrspecs.com/admin/search?q=%22Marbles%22%201980s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Mr Lennon" 1990s","https://azyrspecs.com/products/mr-lennon-1990s","https://azyrspecs.com/admin/search?q=%22Mr%20Lennon%22%201990s","NEEDS TAGGING","style:round | vibe:retro | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Bubblegum" 1970s","https://azyrspecs.com/products/bubblegum-1970s","https://azyrspecs.com/admin/search?q=%22Bubblegum%22%201970s","NEEDS TAGGING","style:square | vibe:retro | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Circles" 1990s","https://azyrspecs.com/products/bubblegum-1990s","https://azyrspecs.com/admin/search?q=%22Circles%22%201990s","NEEDS TAGGING","style:round | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Mount Fuji" 1980s","https://azyrspecs.com/products/mount-fuji-1980s","https://azyrspecs.com/admin/search?q=%22Mount%20Fuji%22%201980s","NEEDS TAGGING","style:aviator | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
""Joe Cool" 1980s","https://azyrspecs.com/products/joe-cool-1980s","https://azyrspecs.com/admin/search?q=%22Joe%20Cool%22%201980s","NEEDS TAGGING","style:aviator | style:square | material:wire | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Driver’s Seat” 1980s","https://azyrspecs.com/products/driver-s-seat-1980s-bugatti","https://azyrspecs.com/admin/search?q=%E2%80%9CDriver%E2%80%99s%20Seat%E2%80%9D%201980s","NEEDS TAGGING","style:aviator | material:wire | material:acetate | vibe:retro | vibe:luxury | lens:polarized | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Taxi Driver” 1980s","https://azyrspecs.com/products/taxi-driver-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CTaxi%20Driver%E2%80%9D%201980s","NEEDS TAGGING","style:cat_eye | vibe:retro | vibe:edgy | face_shape:oval | face_shape:heart | face_shape:square"
""Rebel Rimless" 1990s","https://azyrspecs.com/products/rebel-rimless-1990s","https://azyrspecs.com/admin/search?q=%22Rebel%20Rimless%22%201990s","NEEDS TAGGING","material:wire | vibe:retro | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Visual Art" 1980s","https://azyrspecs.com/products/visual-art-1980s","https://azyrspecs.com/admin/search?q=%22Visual%20Art%22%201980s","NEEDS TAGGING","style:square | vibe:retro | vibe:edgy | face_shape:oval | face_shape:round | face_shape:heart"
"“Pink Panther” y2k","https://azyrspecs.com/products/pink-panther-y2k","https://azyrspecs.com/admin/search?q=%E2%80%9CPink%20Panther%E2%80%9D%20y2k","NEEDS TAGGING","style:rectangle | face_shape:oval | face_shape:heart | face_shape:square"
""Glass Gator" Lacoste 1990s","https://azyrspecs.com/products/glass-gator-1990s-lacoste","https://azyrspecs.com/admin/search?q=%22Glass%20Gator%22%20Lacoste%201990s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Perfect Driver" 1950s","https://azyrspecs.com/products/perfect-driver-1950s","https://azyrspecs.com/admin/search?q=%22Perfect%20Driver%22%201950s","NEEDS TAGGING","material:acetate | face_shape:oval | face_shape:heart | face_shape:square"
""Steel Vision" Karl Lagerfeld 1980s","https://azyrspecs.com/products/steel-vision-1980s-karl-lagerfeld","https://azyrspecs.com/admin/search?q=%22Steel%20Vision%22%20Karl%20Lagerfeld%201980s","NEEDS TAGGING","material:wire | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Juxtapose" Alain Mikli 1980s","https://azyrspecs.com/products/juxtapose-alain-mikli-1980s","https://azyrspecs.com/admin/search?q=%22Juxtapose%22%20Alain%20Mikli%201980s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Here Kitty, Kitty" Yuniku Zoralei 1950s","https://azyrspecs.com/products/here-kitty-kitty-1950s","https://azyrspecs.com/admin/search?q=%22Here%20Kitty%2C%20Kitty%22%20Yuniku%20Zoralei%201950s","NEEDS TAGGING","material:wire | material:acetate | vibe:luxury | face_shape:oval | face_shape:heart | face_shape:square"
""Gold Accent" Brendel 1980s","https://azyrspecs.com/products/gold-accent-brendel-1980s","https://azyrspecs.com/admin/search?q=%22Gold%20Accent%22%20Brendel%201980s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | face_shape:oval"
""Strike a Pose" Vogue 1980s","https://azyrspecs.com/products/strike-a-pose-1980s","https://azyrspecs.com/admin/search?q=%22Strike%20a%20Pose%22%20Vogue%201980s","NEEDS TAGGING","material:acetate | vibe:retro | face_shape:oval"
""Flying in Style" SRO 1970s","https://azyrspecs.com/products/flying-in-style-1970s","https://azyrspecs.com/admin/search?q=%22Flying%20in%20Style%22%20SRO%201970s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Cosmopolitan" 1960s","https://azyrspecs.com/products/cosmopolitan-1960s","https://azyrspecs.com/admin/search?q=%22Cosmopolitan%22%201960s","NEEDS TAGGING","lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Bunny Style" 1970s","https://azyrspecs.com/products/bunny-style-1970s","https://azyrspecs.com/admin/search?q=%22Bunny%20Style%22%201970s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | vibe:trendy | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"Bayonetta Core 1990s","https://azyrspecs.com/products/bayonetta-core-1990s","https://azyrspecs.com/admin/search?q=Bayonetta%20Core%201990s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
"“Purple Geometry” 1990s","https://azyrspecs.com/products/purple-geometry-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CPurple%20Geometry%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Faded” 1980s","https://azyrspecs.com/products/faded-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CFaded%E2%80%9D%201980s","NEEDS TAGGING","style:cat_eye | material:acetate | vibe:retro | vibe:edgy | face_shape:oval | face_shape:heart | face_shape:square"
""Sultry Pilot" 1970s","https://azyrspecs.com/products/sultry-pilot-1970s","https://azyrspecs.com/admin/search?q=%22Sultry%20Pilot%22%201970s","NEEDS TAGGING","style:aviator | style:round | material:acetate | vibe:retro | vibe:modern | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Just Like Honey" 1990s","https://azyrspecs.com/products/just-like-honey-1990s","https://azyrspecs.com/admin/search?q=%22Just%20Like%20Honey%22%201990s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | lens:rx | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""The Wire" 1990s","https://azyrspecs.com/products/the-wire-1990s","https://azyrspecs.com/admin/search?q=%22The%20Wire%22%201990s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Ocean Eyes" 1980s","https://azyrspecs.com/products/ocean-eyes-1980s","https://azyrspecs.com/admin/search?q=%22Ocean%20Eyes%22%201980s","NEEDS TAGGING","style:aviator | vibe:retro | vibe:modern | vibe:trendy | lens:custom | face_shape:oval | face_shape:heart | face_shape:square"
""Ski Mountain" 1980s","https://azyrspecs.com/products/ski-mountain-1980s","https://azyrspecs.com/admin/search?q=%22Ski%20Mountain%22%201980s","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Eye Conversation" 1980s","https://azyrspecs.com/products/eye-conversation-1980s","https://azyrspecs.com/admin/search?q=%22Eye%20Conversation%22%201980s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Bubbly" 1980s Fendi","https://azyrspecs.com/products/bubbly-1980s-fendi","https://azyrspecs.com/admin/search?q=%22Bubbly%22%201980s%20Fendi","NEEDS TAGGING","style:square | material:acetate | vibe:retro | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Through the Looking Glass" 1970s","https://azyrspecs.com/products/through-the-looking-glass-1970s","https://azyrspecs.com/admin/search?q=%22Through%20the%20Looking%20Glass%22%201970s","NEEDS TAGGING","material:acetate | vibe:retro | vibe:modern | vibe:edgy | vibe:trendy | vibe:classic | lens:tinted | lens:custom | face_shape:oval"
"“BCG” 1970s","https://azyrspecs.com/products/bcg-1970s-1","https://azyrspecs.com/admin/search?q=%E2%80%9CBCG%E2%80%9D%201970s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Rose Colored Vision” Chanel 1990s","https://azyrspecs.com/products/rose-colored-vision-chanel-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CRose%20Colored%20Vision%E2%80%9D%20Chanel%201990s","NEEDS TAGGING","vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Burgundy Novacheck" Burberry 2000s","https://azyrspecs.com/products/burgundy-novacheck-burberry-2000s","https://azyrspecs.com/admin/search?q=%22Burgundy%20Novacheck%22%20Burberry%202000s","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
"Dremel in Barcelona","https://azyrspecs.com/products/dremel-in-barcelona","https://azyrspecs.com/admin/search?q=Dremel%20in%20Barcelona","NEEDS TAGGING","material:wire | face_shape:oval | face_shape:heart | face_shape:square"
""Spy Kids Era" West Italy 1990s","https://azyrspecs.com/products/spy-kids-era-west-italy-1990s","https://azyrspecs.com/admin/search?q=%22Spy%20Kids%20Era%22%20West%20Italy%201990s","NEEDS TAGGING","style:round | style:rectangle | material:wire | vibe:retro | vibe:edgy | vibe:trendy | vibe:athletic | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Round and Round" Carolina Herrera 1990s","https://azyrspecs.com/products/round-and-round-caroline-herrera-1990s","https://azyrspecs.com/admin/search?q=%22Round%20and%20Round%22%20Carolina%20Herrera%201990s","NEEDS TAGGING","style:round | style:square | material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Mirror, Mirror" Killington 1980s","https://azyrspecs.com/products/mirror-mirror-killington-1980s","https://azyrspecs.com/admin/search?q=%22Mirror%2C%20Mirror%22%20Killington%201980s","NEEDS TAGGING","style:aviator | vibe:retro | vibe:classic | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Chicago, home of the Blues" Silhouette 1970s","https://azyrspecs.com/products/chicago-home-of-the-blues-silhouette-1970s","https://azyrspecs.com/admin/search?q=%22Chicago%2C%20home%20of%20the%20Blues%22%20Silhouette%201970s","NEEDS TAGGING","style:aviator | vibe:retro | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Goldmember" Rochas 1990s","https://azyrspecs.com/products/goldmember-rochas-1990s","https://azyrspecs.com/admin/search?q=%22Goldmember%22%20Rochas%201990s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | lens:polarized | face_shape:oval"
""Captain, Pilot" Gaultier 1980s","https://azyrspecs.com/products/captain-pilot-gaultier-1980s","https://azyrspecs.com/admin/search?q=%22Captain%2C%20Pilot%22%20Gaultier%201980s","NEEDS TAGGING","style:aviator | material:wire | material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | face_shape:square | face_shape:heart | face_shape:oval"
""Adjacent Wink" 2000s Versace Sunglasses","https://azyrspecs.com/products/vintage-adjacent-wink-2000s-versace-black-geometric-cat-eye-sunglasses","https://azyrspecs.com/admin/search?q=%22Adjacent%20Wink%22%202000s%20Versace%20Sunglasses","NEEDS TAGGING","style:cat_eye | style:square | material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Groovin’ Blues” 1970s","https://azyrspecs.com/products/groovin-blues-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CGroovin%E2%80%99%20Blues%E2%80%9D%201970s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Neo Tears" 2000s","https://azyrspecs.com/products/neo-tears-2000s","https://azyrspecs.com/admin/search?q=%22Neo%20Tears%22%202000s","NEEDS TAGGING","style:aviator | style:round | material:wire | material:acetate | vibe:retro | vibe:corporate | vibe:classic | lens:polarized | face_shape:square | face_shape:heart | face_shape:oval"
""Catty" 1950s","https://azyrspecs.com/products/catty-1950s","https://azyrspecs.com/admin/search?q=%22Catty%22%201950s","NEEDS TAGGING","style:cat_eye | material:wire | material:acetate | vibe:retro | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Sunset Vision" 1990s","https://azyrspecs.com/products/sunset-vision-1990s","https://azyrspecs.com/admin/search?q=%22Sunset%20Vision%22%201990s","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Artist Blues" 1980s","https://azyrspecs.com/products/cartier-blues-1980s","https://azyrspecs.com/admin/search?q=%22Artist%20Blues%22%201980s","NEEDS TAGGING","vibe:retro | lens:rx | face_shape:oval | face_shape:heart | face_shape:square"
""Miss Audrey" 1980s","https://azyrspecs.com/products/miss-audrey-1980s","https://azyrspecs.com/admin/search?q=%22Miss%20Audrey%22%201980s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Techni-Vision” 1980s","https://azyrspecs.com/products/robo-style-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CTechni-Vision%E2%80%9D%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval"
"“Flower Girl” y2k","https://azyrspecs.com/products/flower-girl-y2k","https://azyrspecs.com/admin/search?q=%E2%80%9CFlower%20Girl%E2%80%9D%20y2k","NEEDS TAGGING","lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Through the Looking Glass" 1970s","https://azyrspecs.com/products/through-the-looking-glass-1960s","https://azyrspecs.com/admin/search?q=%22Through%20the%20Looking%20Glass%22%201970s","NEEDS TAGGING","style:square | material:acetate | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
""Blunt" 1960s","https://azyrspecs.com/products/blunt-1960s","https://azyrspecs.com/admin/search?q=%22Blunt%22%201960s","NEEDS TAGGING","style:aviator | style:square | material:wire | lens:polarized | face_shape:oval | face_shape:round | face_shape:heart"
""Fiery" 1980s","https://azyrspecs.com/products/fiery-1980s","https://azyrspecs.com/admin/search?q=%22Fiery%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval"
""Windshield" 1980s","https://azyrspecs.com/products/windshield-1980s","https://azyrspecs.com/admin/search?q=%22Windshield%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | face_shape:oval"
""C Me Now" 1980s","https://azyrspecs.com/products/c-me-now-1980s","https://azyrspecs.com/admin/search?q=%22C%20Me%20Now%22%201980s","NEEDS TAGGING","style:aviator | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Green with No Envy" 1990s","https://azyrspecs.com/products/green-with-no-envy-1990s","https://azyrspecs.com/admin/search?q=%22Green%20with%20No%20Envy%22%201990s","NEEDS TAGGING","style:aviator | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Robo Style" 2000s","https://azyrspecs.com/products/robo-style-2000s","https://azyrspecs.com/admin/search?q=%22Robo%20Style%22%202000s","NEEDS TAGGING","material:wire | lens:polarized | face_shape:oval | face_shape:square | face_shape:heart | face_shape:oval"
""Clocked In" 1990s","https://azyrspecs.com/products/clocked-in-1990s","https://azyrspecs.com/admin/search?q=%22Clocked%20In%22%201990s","NEEDS TAGGING","style:square | material:wire | vibe:retro | vibe:athletic | lens:polarized | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Sporty Spice" 1990s","https://azyrspecs.com/products/sporty-spice-1990s","https://azyrspecs.com/admin/search?q=%22Sporty%20Spice%22%201990s","NEEDS TAGGING","vibe:retro | vibe:athletic | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
"“Mosaic Morocco” Gucci Sunglasses","https://azyrspecs.com/products/mosaic-morocco-gucci-vintage-sunglasses","https://azyrspecs.com/admin/search?q=%E2%80%9CMosaic%20Morocco%E2%80%9D%20Gucci%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | face_shape:oval | face_shape:heart | face_shape:square"
""Ray-Ban","https://azyrspecs.com/products/ray-ban","https://azyrspecs.com/admin/search?q=%22Ray-Ban","NEEDS TAGGING","face_shape:oval | face_shape:heart | face_shape:square"
""Goldy Locks" 1960s","https://azyrspecs.com/products/goldy-locks-1960s","https://azyrspecs.com/admin/search?q=%22Goldy%20Locks%22%201960s","NEEDS TAGGING","style:aviator | material:wire | material:acetate | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Hula Hoops" 1980s","https://azyrspecs.com/products/hula-hoops-1980s","https://azyrspecs.com/admin/search?q=%22Hula%20Hoops%22%201980s","NEEDS TAGGING","material:acetate | vibe:retro | lens:tinted | face_shape:oval"
""Pilot" 1980s Fendi","https://azyrspecs.com/products/pilot-1980s-fendi","https://azyrspecs.com/admin/search?q=%22Pilot%22%201980s%20Fendi","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Speckle" 1970s","https://azyrspecs.com/products/green-speckle-1970s","https://azyrspecs.com/admin/search?q=%22Speckle%22%201970s","NEEDS TAGGING","vibe:retro | face_shape:oval"
""Green Turtle" 1980s","https://azyrspecs.com/products/green-turtle-1980s","https://azyrspecs.com/admin/search?q=%22Green%20Turtle%22%201980s","NEEDS TAGGING","style:square | material:acetate | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
""Golden" 1970s","https://azyrspecs.com/products/golden-1970s","https://azyrspecs.com/admin/search?q=%22Golden%22%201970s","NEEDS TAGGING","material:wire | vibe:retro | vibe:athletic | face_shape:oval | face_shape:heart | face_shape:square"
""Barbie Girl" 1960s","https://azyrspecs.com/products/barbie-girl-1960s","https://azyrspecs.com/admin/search?q=%22Barbie%20Girl%22%201960s","NEEDS TAGGING","lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Visor" 1980s","https://azyrspecs.com/products/visor-1980s","https://azyrspecs.com/admin/search?q=%22Visor%22%201980s","NEEDS TAGGING","material:wire | vibe:retro | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
""Blue Persol" 1980s","https://azyrspecs.com/products/blue-persol-1980s","https://azyrspecs.com/admin/search?q=%22Blue%20Persol%22%201980s","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
"“Mr Blue” 1960s","https://azyrspecs.com/products/mr-blue-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CMr%20Blue%E2%80%9D%201960s","NEEDS TAGGING","face_shape:oval | face_shape:heart | face_shape:square"
""Flowers in Your Hair" 1990s","https://azyrspecs.com/products/flowers-in-your-hair-1990s","https://azyrspecs.com/admin/search?q=%22Flowers%20in%20Your%20Hair%22%201990s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval | face_shape:oval | face_shape:square"
""Tinman" 1980s","https://azyrspecs.com/products/tinman-1980s","https://azyrspecs.com/admin/search?q=%22Tinman%22%201980s","NEEDS TAGGING","style:round | material:wire | material:acetate | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
"“Now You See Me” 1970s","https://azyrspecs.com/products/now-you-see-me-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CNow%20You%20See%20Me%E2%80%9D%201970s","NEEDS TAGGING","vibe:retro | lens:polarized | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Violet Hour” 1990s","https://azyrspecs.com/products/violet-hour","https://azyrspecs.com/admin/search?q=%E2%80%9CViolet%20Hour%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | face_shape:oval"
"“Joe Cool” 1990s","https://azyrspecs.com/products/joe-cool-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CJoe%20Cool%E2%80%9D%201990s","NEEDS TAGGING","style:rectangle | material:wire | material:acetate | vibe:retro | face_shape:oval | face_shape:round | face_shape:heart"
"“Resilient Reflections”","https://azyrspecs.com/products/resilient-reflections","https://azyrspecs.com/admin/search?q=%E2%80%9CResilient%20Reflections%E2%80%9D","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Lavender Lush” 1980s","https://azyrspecs.com/products/lavender-lush-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CLavender%20Lush%E2%80%9D%201980s","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Glassy, glossy” 1960s","https://azyrspecs.com/products/glassy-glossy-1960s","https://azyrspecs.com/admin/search?q=%E2%80%9CGlassy%2C%20glossy%E2%80%9D%201960s","NEEDS TAGGING","material:wire | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Speckle” 1980s","https://azyrspecs.com/products/speckle-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CSpeckle%E2%80%9D%201980s","NEEDS TAGGING","style:round | material:acetate | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
"1960s French Bridge Eyeglasses (Frames Only)","https://azyrspecs.com/products/1960s-french-bridge-vintage-eyeglasses-frames","https://azyrspecs.com/admin/search?q=1960s%20French%20Bridge%20Eyeglasses%20%28Frames%20Only%29","NEEDS TAGGING","material:acetate | vibe:modern | vibe:edgy | vibe:trendy | vibe:classic | lens:rx | lens:tinted | face_shape:oval"
"1980s Handmade Eyeglasses (Frames Only)","https://azyrspecs.com/products/1980s-handmade-vintage-eyeglasses-frames","https://azyrspecs.com/admin/search?q=1980s%20Handmade%20Eyeglasses%20%28Frames%20Only%29","NEEDS TAGGING","vibe:retro | vibe:edgy | lens:rx | face_shape:oval | face_shape:heart | face_shape:square"
"“Mwah” Imiki 1980s","https://azyrspecs.com/products/mwah-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CMwah%E2%80%9D%20Imiki%201980s","NEEDS TAGGING","material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“All in” 2000s","https://azyrspecs.com/products/all-in-2000s","https://azyrspecs.com/admin/search?q=%E2%80%9CAll%20in%E2%80%9D%202000s","NEEDS TAGGING","style:cat_eye | material:wire | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"“Nathan” 1980s","https://azyrspecs.com/products/nathan-1980s","https://azyrspecs.com/admin/search?q=%E2%80%9CNathan%E2%80%9D%201980s","NEEDS TAGGING","style:wayfarer | material:acetate | vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
"“Blue through” 1990s","https://azyrspecs.com/products/blue-through-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CBlue%20through%E2%80%9D%201990s","NEEDS TAGGING","vibe:retro | vibe:edgy | vibe:athletic | lens:polarized | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"“Spitfire” 1990s","https://azyrspecs.com/products/spitfire-1990s","https://azyrspecs.com/admin/search?q=%E2%80%9CSpitfire%E2%80%9D%201990s","NEEDS TAGGING","style:round | material:wire | vibe:retro | face_shape:square | face_shape:heart | face_shape:oval"
"“Glass Eye” 1970s","https://azyrspecs.com/products/glass-eye-1970s","https://azyrspecs.com/admin/search?q=%E2%80%9CGlass%20Eye%E2%80%9D%201970s","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:square | face_shape:heart | face_shape:oval"
